student_id,name,batch_type,year,section,enrolled_courses
213400083,Tariq Chowdhury,Regular,2021,F,CSE232,EEE231,EEE232,HUM201
221400001,Shahida Alam,Regular,2022,Z,CSE106,CSE211,CSE223,CSE224
221400002,Yusuf Hassan,Regular,2022,J,EEE111,EEE112,MAT103,MAT205
221400003,Rehana Mahmud,Regular,2022,W,STS301,CSE106,CSE211,CSE223
221400004,Mahmud Karim,Regular,2022,A,CSE224,EEE111,EEE112,MAT103
221400005,Farida Miah,Regular,2022,S,MAT205,STS301,CSE106,CSE211
221400006,Rafiq Sheikh,Regular,2022,T,CSE223,CSE224,EEE111,EEE112
221400007,Nasir Sarkar,Regular,2022,M,MAT103,MAT205,STS301,CSE106
221400008,Shamsul Bibi,Regular,2022,K,CSE211,CSE223,CSE224,EEE111
221400009,Rokeya Aktar,Regular,2022,P,EEE112,MAT103,MAT205,STS301
221400010,Aminul Sultana,Regular,2022,V,CSE106,CSE211,CSE223,CSE224
221400011,Jahanara Molla,Regular,2022,C,EEE111,EEE112,MAT103,MAT205
221400012,Mizanur Mondal,Regular,2022,L,STS301,CSE106,CSE211,CSE223
221400013,Hosne Roy,Regular,2022,Q,CSE224,EEE111,EEE112,MAT103
221400014,Golam Das,Regular,2022,G,MAT205,STS301,CSE106,CSE211
221400015,Nurul Saha,Regular,2022,X,CSE223,CSE224,EEE111,EEE112
221400016,Kamrun Barua,Regular,2022,D,MAT103,MAT205,STS301,CSE106
221400017,Shafiq Nath,Regular,2022,N,CSE211,CSE223,CSE224,EEE111
221400018,Dilruba Paul,Regular,2022,R,EEE112,MAT103,MAT205,STS301
221400019,Anwar Ghosh,Regular,2022,H,CSE106,CSE211,CSE223,CSE224
221400020,Maksuda Sen,Regular,2022,Y,EEE111,EEE112,MAT103,MAT205
221400021,Hafiz Rahman,Regular,2022,E,STS301,CSE106,CSE211,CSE223
221400022,Shireen Ahmed,Regular,2022,O,CSE224,EEE111,EEE112,MAT103
221400023,Delwar Khan,Regular,2022,I,MAT205,STS301,CSE106,CSE211
221400024,Rahima Hossain,Regular,2022,U,CSE223,CSE224,EEE111,EEE112
221400025,Shahed Ali,Regular,2022,F,MAT103,MAT205,STS301,CSE106
221400026,Monira Islam,Regular,2022,Z,CSE211,CSE223,CSE224,EEE111
221400027,Ruhul Uddin,Regular,2022,J,EEE112,MAT103,MAT205,STS301
221400028,Zakir Begum,Regular,2022,W,CSE106,CSE211,CSE223,CSE224
221400029,Selina Khatun,Regular,2022,A,EEE111,EEE112,MAT103,MAT205
221400030,Mosharraf Chowdhury,Regular,2022,S,STS301,CSE106,CSE211,CSE223
221400031,Taslima Alam,Regular,2022,T,CSE224,EEE111,EEE112,MAT103
221400032,Karim Hassan,Regular,2022,M,MAT205,STS301,CSE106,CSE211
221400033,Abdul Mahmud,Regular,2022,K,CSE223,CSE224,EEE111,EEE112
221400034,Rahim Karim,Regular,2022,P,MAT103,MAT205,STS301,CSE106
221400035,Salma Miah,Regular,2022,V,CSE211,CSE223,CSE224,EEE111
221400036,Nusrat Sheikh,Regular,2022,C,EEE112,MAT103,MAT205,STS301
221400037,Hasan Sarkar,Regular,2022,L,CSE106,CSE211,CSE223,CSE224
221400038,Fatima Bibi,Regular,2022,Q,EEE111,EEE112,MAT103,MAT205
221400039,Mohammad Aktar,Regular,2022,G,STS301,CSE106,CSE211,CSE223
221400040,Ayesha Sultana,Regular,2022,X,CSE224,EEE111,EEE112,MAT103
221400041,Ahmed Molla,Regular,2022,D,MAT205,STS301,CSE106,CSE211
221400042,Rashida Mondal,Regular,2022,N,CSE223,CSE224,EEE111,EEE112
221400043,Karim Roy,Regular,2022,R,MAT103,MAT205,STS301,CSE106
221400044,Nasreen Das,Regular,2022,H,CSE211,CSE223,CSE224,EEE111
221400045,Omar Saha,Regular,2022,Y,EEE112,MAT103,MAT205,STS301
221400046,Sultana Barua,Regular,2022,E,CSE106,CSE211,CSE223,CSE224
221400047,Ibrahim Nath,Regular,2022,O,EEE111,EEE112,MAT103,MAT205
221400048,Ruma Paul,Regular,2022,I,STS301,CSE106,CSE211,CSE223
221400049,Tariq Ghosh,Regular,2022,U,CSE224,EEE111,EEE112,MAT103
221400050,Shahida Sen,Regular,2022,F,MAT205,STS301,CSE106,CSE211
221400051,Yusuf Rahman,Regular,2022,Z,CSE223,CSE224,EEE111,EEE112
221400052,Rehana Ahmed,Regular,2022,J,MAT103,MAT205,STS301,CSE106
221400053,Mahmud Khan,Regular,2022,W,CSE211,CSE223,CSE224,EEE111
221400054,Farida Hossain,Regular,2022,A,EEE112,MAT103,MAT205,STS301
221400055,Rafiq Ali,Regular,2022,S,CSE106,CSE211,CSE223,CSE224
221400056,Nasir Islam,Regular,2022,T,EEE111,EEE112,MAT103,MAT205
221400057,Shamsul Uddin,Regular,2022,M,STS301,CSE106,CSE211,CSE223
221400058,Rokeya Begum,Regular,2022,K,CSE224,EEE111,EEE112,MAT103
221400059,Aminul Khatun,Regular,2022,P,MAT205,STS301,CSE106,CSE211
221400060,Jahanara Chowdhury,Regular,2022,V,CSE223,CSE224,EEE111,EEE112
221400061,Mizanur Alam,Regular,2022,C,MAT103,MAT205,STS301,CSE106
221400062,Hosne Hassan,Regular,2022,L,CSE211,CSE223,CSE224,EEE111
221400063,Golam Mahmud,Regular,2022,Q,EEE112,MAT103,MAT205,STS301
221400064,Nurul Karim,Regular,2022,G,CSE106,CSE211,CSE223,CSE224
221400065,Kamrun Miah,Regular,2022,X,EEE111,EEE112,MAT103,MAT205
221400066,Shafiq Sheikh,Regular,2022,D,STS301,CSE106,CSE211,CSE223
221400067,Dilruba Sarkar,Regular,2022,N,CSE224,EEE111,EEE112,MAT103
221400068,Anwar Bibi,Regular,2022,R,MAT205,STS301,CSE106,CSE211
221400069,Maksuda Aktar,Regular,2022,H,CSE223,CSE224,EEE111,EEE112
221400070,Hafiz Sultana,Regular,2022,Y,MAT103,MAT205,STS301,CSE106
221400071,Shireen Molla,Regular,2022,E,CSE211,CSE223,CSE224,EEE111
221400072,Delwar Mondal,Regular,2022,O,EEE112,MAT103,MAT205,STS301
221400073,Rahima Roy,Regular,2022,I,CSE106,CSE211,CSE223,CSE224
221400074,Shahed Das,Regular,2022,U,EEE111,EEE112,MAT103,MAT205
221400075,Monira Saha,Regular,2022,F,STS301,CSE106,CSE211,CSE223
221400076,Ruhul Barua,Regular,2022,Z,CSE224,EEE111,EEE112,MAT103
221400077,Zakir Nath,Regular,2022,J,MAT205,STS301,CSE106,CSE211
221400078,Selina Paul,Regular,2022,W,CSE223,CSE224,EEE111,EEE112
221400079,Mosharraf Ghosh,Regular,2022,A,MAT103,MAT205,STS301,CSE106
221400080,Taslima Sen,Regular,2022,S,CSE211,CSE223,CSE224,EEE111
221400081,Karim Rahman,Regular,2022,T,EEE112,MAT103,MAT205,STS301
221400082,Abdul Ahmed,Regular,2022,M,CSE106,CSE211,CSE223,CSE224
221400083,Rahim Khan,Regular,2022,K,EEE111,EEE112,MAT103,MAT205
222400001,Salma Hossain,Regular,2022,P,ACT201,BUS105,CHM201,CSE103
222400002,Nusrat Ali,Regular,2022,V,CSE104,CSE109,CSE110,ENG103
222400003,Hasan Islam,Regular,2022,C,ENG107,ENG111,MAT101,PHY101
222400004,Fatima Uddin,Regular,2022,L,PHY102,SOC101,ACT201,BUS105
222400005,Mohammad Begum,Regular,2022,Q,CHM201,CSE103,CSE104,CSE109
222400006,Ayesha Khatun,Regular,2022,G,CSE110,ENG103,ENG107,ENG111
222400007,Ahmed Chowdhury,Regular,2022,X,MAT101,PHY101,PHY102,SOC101
222400008,Rashida Alam,Regular,2022,D,ACT201,BUS105,CHM201,CSE103
222400009,Karim Hassan,Regular,2022,N,CSE104,CSE109,CSE110,ENG103
222400010,Nasreen Mahmud,Regular,2022,R,ENG107,ENG111,MAT101,PHY101
222400011,Omar Karim,Regular,2022,H,PHY102,SOC101,ACT201,BUS105
222400012,Sultana Miah,Regular,2022,Y,CHM201,CSE103,CSE104,CSE109
222400013,Ibrahim Sheikh,Regular,2022,E,CSE110,ENG103,ENG107,ENG111
222400014,Ruma Sarkar,Regular,2022,O,MAT101,PHY101,PHY102,SOC101
222400015,Tariq Bibi,Regular,2022,I,ACT201,BUS105,CHM201,CSE103
222400016,Shahida Aktar,Regular,2022,U,CSE104,CSE109,CSE110,ENG103
222400017,Yusuf Sultana,Regular,2022,F,ENG107,ENG111,MAT101,PHY101
222400018,Rehana Molla,Regular,2022,Z,PHY102,SOC101,ACT201,BUS105
222400019,Mahmud Mondal,Regular,2022,J,CHM201,CSE103,CSE104,CSE109
222400020,Farida Roy,Regular,2022,W,CSE110,ENG103,ENG107,ENG111
222400021,Rafiq Das,Regular,2022,A,MAT101,PHY101,PHY102,SOC101
222400022,Nasir Saha,Regular,2022,S,ACT201,BUS105,CHM201,CSE103
222400023,Shamsul Barua,Regular,2022,T,CSE104,CSE109,CSE110,ENG103
222400024,Rokeya Nath,Regular,2022,M,ENG107,ENG111,MAT101,PHY101
222400025,Aminul Paul,Regular,2022,K,PHY102,SOC101,ACT201,BUS105
222400026,Jahanara Ghosh,Regular,2022,P,CHM201,CSE103,CSE104,CSE109
222400027,Mizanur Sen,Regular,2022,V,CSE110,ENG103,ENG107,ENG111
222400028,Hosne Rahman,Regular,2022,C,MAT101,PHY101,PHY102,SOC101
222400029,Golam Ahmed,Regular,2022,L,ACT201,BUS105,CHM201,CSE103
222400030,Nurul Khan,Regular,2022,Q,CSE104,CSE109,CSE110,ENG103
222400031,Kamrun Hossain,Regular,2022,G,ENG107,ENG111,MAT101,PHY101
222400032,Shafiq Ali,Regular,2022,X,PHY102,SOC101,ACT201,BUS105
222400033,Dilruba Islam,Regular,2022,D,CHM201,CSE103,CSE104,CSE109
222400034,Anwar Uddin,Regular,2022,N,CSE110,ENG103,ENG107,ENG111
222400035,Maksuda Begum,Regular,2022,R,MAT101,PHY101,PHY102,SOC101
222400036,Hafiz Khatun,Regular,2022,H,ACT201,BUS105,CHM201,CSE103
222400037,Shireen Chowdhury,Regular,2022,Y,CSE104,CSE109,CSE110,ENG103
222400038,Delwar Alam,Regular,2022,E,ENG107,ENG111,MAT101,PHY101
222400039,Rahima Hassan,Regular,2022,O,PHY102,SOC101,ACT201,BUS105
222400040,Shahed Mahmud,Regular,2022,I,CHM201,CSE103,CSE104,CSE109
222400041,Monira Karim,Regular,2022,U,CSE110,ENG103,ENG107,ENG111
222400042,Ruhul Miah,Regular,2022,F,MAT101,PHY101,PHY102,SOC101
222400043,Zakir Sheikh,Regular,2022,Z,ACT201,BUS105,CHM201,CSE103
222400044,Selina Sarkar,Regular,2022,J,CSE104,CSE109,CSE110,ENG103
222400045,Mosharraf Bibi,Regular,2022,W,ENG107,ENG111,MAT101,PHY101
222400046,Taslima Aktar,Regular,2022,A,PHY102,SOC101,ACT201,BUS105
222400047,Karim Sultana,Regular,2022,S,CHM201,CSE103,CSE104,CSE109
222400048,Abdul Molla,Regular,2022,T,CSE110,ENG103,ENG107,ENG111
222400049,Rahim Mondal,Regular,2022,M,MAT101,PHY101,PHY102,SOC101
222400050,Salma Roy,Regular,2022,K,ACT201,BUS105,CHM201,CSE103
222400051,Nusrat Das,Regular,2022,P,CSE104,CSE109,CSE110,ENG103
222400052,Hasan Saha,Regular,2022,V,ENG107,ENG111,MAT101,PHY101
222400053,Fatima Barua,Regular,2022,C,PHY102,SOC101,ACT201,BUS105
222400054,Mohammad Nath,Regular,2022,L,CHM201,CSE103,CSE104,CSE109
222400055,Ayesha Paul,Regular,2022,Q,CSE110,ENG103,ENG107,ENG111
222400056,Ahmed Ghosh,Regular,2022,G,MAT101,PHY101,PHY102,SOC101
222400057,Rashida Sen,Regular,2022,X,ACT201,BUS105,CHM201,CSE103
222400058,Karim Rahman,Regular,2022,D,CSE104,CSE109,CSE110,ENG103
222400059,Nasreen Ahmed,Regular,2022,N,ENG107,ENG111,MAT101,PHY101
222400060,Omar Khan,Regular,2022,R,PHY102,SOC101,ACT201,BUS105
222400061,Sultana Hossain,Regular,2022,H,CHM201,CSE103,CSE104,CSE109
222400062,Ibrahim Ali,Regular,2022,Y,CSE110,ENG103,ENG107,ENG111
222400063,Ruma Islam,Regular,2022,E,MAT101,PHY101,PHY102,SOC101
222400064,Tariq Uddin,Regular,2022,O,ACT201,BUS105,CHM201,CSE103
222400065,Shahida Begum,Regular,2022,I,CSE104,CSE109,CSE110,ENG103
222400066,Yusuf Khatun,Regular,2022,U,ENG107,ENG111,MAT101,PHY101
222400067,Rehana Chowdhury,Regular,2022,F,PHY102,SOC101,ACT201,BUS105
222400068,Mahmud Alam,Regular,2022,Z,CHM201,CSE103,CSE104,CSE109
222400069,Farida Hassan,Regular,2022,J,CSE110,ENG103,ENG107,ENG111
222400070,Rafiq Mahmud,Regular,2022,W,MAT101,PHY101,PHY102,SOC101
222400071,Nasir Karim,Regular,2022,A,ACT201,BUS105,CHM201,CSE103
222400072,Shamsul Miah,Regular,2022,S,CSE104,CSE109,CSE110,ENG103
222400073,Rokeya Sheikh,Regular,2022,T,ENG107,ENG111,MAT101,PHY101
222400074,Aminul Sarkar,Regular,2022,M,PHY102,SOC101,ACT201,BUS105
222400075,Jahanara Bibi,Regular,2022,K,CHM201,CSE103,CSE104,CSE109
222400076,Mizanur Aktar,Regular,2022,P,CSE110,ENG103,ENG107,ENG111
222400077,Hosne Sultana,Regular,2022,V,MAT101,PHY101,PHY102,SOC101
222400078,Golam Molla,Regular,2022,C,ACT201,BUS105,CHM201,CSE103
222400079,Nurul Mondal,Regular,2022,L,CSE104,CSE109,CSE110,ENG103
222400080,Kamrun Roy,Regular,2022,Q,ENG107,ENG111,MAT101,PHY101
222400081,Shafiq Das,Regular,2022,G,PHY102,SOC101,ACT201,BUS105
222400082,Dilruba Saha,Regular,2022,X,CHM201,CSE103,CSE104,CSE109
222400083,Anwar Barua,Regular,2022,D,CSE110,ENG103,ENG107,ENG111
223400001,Maksuda Nath,Regular,2022,N,MAT101,PHY101,PHY102,SOC101
223400002,Hafiz Paul,Regular,2022,R,ACT201,BUS105,CHM201,CSE103
223400003,Shireen Ghosh,Regular,2022,H,CSE104,CSE109,CSE110,ENG103
223400004,Delwar Sen,Regular,2022,Y,ENG107,ENG111,MAT101,PHY101
223400005,Rahima Rahman,Regular,2022,E,PHY102,SOC101,ACT201,BUS105
223400006,Shahed Ahmed,Regular,2022,O,CHM201,CSE103,CSE104,CSE109
223400007,Monira Khan,Regular,2022,I,CSE110,ENG103,ENG107,ENG111
223400008,Ruhul Hossain,Regular,2022,U,MAT101,PHY101,PHY102,SOC101
223400009,Zakir Ali,Regular,2022,F,ACT201,BUS105,CHM201,CSE103
223400010,Selina Islam,Regular,2022,Z,CSE104,CSE109,CSE110,ENG103
223400011,Mosharraf Uddin,Regular,2022,J,ENG107,ENG111,MAT101,PHY101
223400012,Taslima Begum,Regular,2022,W,PHY102,SOC101,ACT201,BUS105
223400013,Karim Khatun,Regular,2022,A,CHM201,CSE103,CSE104,CSE109
223400014,Abdul Chowdhury,Regular,2022,S,CSE110,ENG103,ENG107,ENG111
223400015,Rahim Alam,Regular,2022,T,MAT101,PHY101,PHY102,SOC101
223400016,Salma Hassan,Regular,2022,M,ACT201,BUS105,CHM201,CSE103
223400017,Nusrat Mahmud,Regular,2022,K,CSE104,CSE109,CSE110,ENG103
223400018,Hasan Karim,Regular,2022,P,ENG107,ENG111,MAT101,PHY101
223400019,Fatima Miah,Regular,2022,V,PHY102,SOC101,ACT201,BUS105
223400020,Mohammad Sheikh,Regular,2022,C,CHM201,CSE103,CSE104,CSE109
223400021,Ayesha Sarkar,Regular,2022,L,CSE110,ENG103,ENG107,ENG111
223400022,Ahmed Bibi,Regular,2022,Q,MAT101,PHY101,PHY102,SOC101
223400023,Rashida Aktar,Regular,2022,G,ACT201,BUS105,CHM201,CSE103
223400024,Karim Sultana,Regular,2022,X,CSE104,CSE109,CSE110,ENG103
223400025,Nasreen Molla,Regular,2022,D,ENG107,ENG111,MAT101,PHY101
223400026,Omar Mondal,Regular,2022,N,PHY102,SOC101,ACT201,BUS105
223400027,Sultana Roy,Regular,2022,R,CHM201,CSE103,CSE104,CSE109
223400028,Ibrahim Das,Regular,2022,H,CSE110,ENG103,ENG107,ENG111
223400029,Ruma Saha,Regular,2022,Y,MAT101,PHY101,PHY102,SOC101
223400030,Tariq Barua,Regular,2022,E,ACT201,BUS105,CHM201,CSE103
223400031,Shahida Nath,Regular,2022,O,CSE104,CSE109,CSE110,ENG103
223400032,Yusuf Paul,Regular,2022,I,ENG107,ENG111,MAT101,PHY101
223400033,Rehana Ghosh,Regular,2022,U,PHY102,SOC101,ACT201,BUS105
223400034,Mahmud Sen,Regular,2022,F,CHM201,CSE103,CSE104,CSE109
223400035,Farida Rahman,Regular,2022,Z,CSE110,ENG103,ENG107,ENG111
223400036,Rafiq Ahmed,Regular,2022,J,MAT101,PHY101,PHY102,SOC101
223400037,Nasir Khan,Regular,2022,W,ACT201,BUS105,CHM201,CSE103
223400038,Shamsul Hossain,Regular,2022,A,CSE104,CSE109,CSE110,ENG103
223400039,Rokeya Ali,Regular,2022,S,ENG107,ENG111,MAT101,PHY101
223400040,Aminul Islam,Regular,2022,T,PHY102,SOC101,ACT201,BUS105
223400041,Jahanara Uddin,Regular,2022,M,CHM201,CSE103,CSE104,CSE109
223400042,Mizanur Begum,Regular,2022,K,CSE110,ENG103,ENG107,ENG111
223400043,Hosne Khatun,Regular,2022,P,MAT101,PHY101,PHY102,SOC101
223400044,Golam Chowdhury,Regular,2022,V,ACT201,BUS105,CHM201,CSE103
223400045,Nurul Alam,Regular,2022,C,CSE104,CSE109,CSE110,ENG103
223400046,Kamrun Hassan,Regular,2022,L,ENG107,ENG111,MAT101,PHY101
223400047,Shafiq Mahmud,Regular,2022,Q,PHY102,SOC101,ACT201,BUS105
223400048,Dilruba Karim,Regular,2022,G,CHM201,CSE103,CSE104,CSE109
223400049,Anwar Miah,Regular,2022,X,CSE110,ENG103,ENG107,ENG111
223400050,Maksuda Sheikh,Regular,2022,D,MAT101,PHY101,PHY102,SOC101
223400051,Hafiz Sarkar,Regular,2022,N,ACT201,BUS105,CHM201,CSE103
223400052,Shireen Bibi,Regular,2022,R,CSE104,CSE109,CSE110,ENG103
223400053,Delwar Aktar,Regular,2022,H,ENG107,ENG111,MAT101,PHY101
223400054,Rahima Sultana,Regular,2022,Y,PHY102,SOC101,ACT201,BUS105
223400055,Shahed Molla,Regular,2022,E,CHM201,CSE103,CSE104,CSE109
223400056,Monira Mondal,Regular,2022,O,CSE110,ENG103,ENG107,ENG111
223400057,Ruhul Roy,Regular,2022,I,MAT101,PHY101,PHY102,SOC101
223400058,Zakir Das,Regular,2022,U,ACT201,BUS105,CHM201,CSE103
223400059,Selina Saha,Regular,2022,F,CSE104,CSE109,CSE110,ENG103
223400060,Mosharraf Barua,Regular,2022,Z,ENG107,ENG111,MAT101,PHY101
223400061,Taslima Nath,Regular,2022,J,PHY102,SOC101,ACT201,BUS105
223400062,Karim Paul,Regular,2022,W,CHM201,CSE103,CSE104,CSE109
223400063,Abdul Ghosh,Regular,2022,A,CSE110,ENG103,ENG107,ENG111
223400064,Rahim Sen,Regular,2022,S,MAT101,PHY101,PHY102,SOC101
223400065,Salma Rahman,Regular,2022,T,ACT201,BUS105,CHM201,CSE103
223400066,Nusrat Ahmed,Regular,2022,M,CSE104,CSE109,CSE110,ENG103
223400067,Hasan Khan,Regular,2022,K,ENG107,ENG111,MAT101,PHY101
223400068,Fatima Hossain,Regular,2022,P,PHY102,SOC101,ACT201,BUS105
223400069,Mohammad Ali,Regular,2022,V,CHM201,CSE103,CSE104,CSE109
223400070,Ayesha Islam,Regular,2022,C,CSE110,ENG103,ENG107,ENG111
223400071,Ahmed Uddin,Regular,2022,L,MAT101,PHY101,PHY102,SOC101
223400072,Rashida Begum,Regular,2022,Q,ACT201,BUS105,CHM201,CSE103
223400073,Karim Khatun,Regular,2022,G,CSE104,CSE109,CSE110,ENG103
223400074,Nasreen Chowdhury,Regular,2022,X,ENG107,ENG111,MAT101,PHY101
223400075,Omar Alam,Regular,2022,D,PHY102,SOC101,ACT201,BUS105
223400076,Sultana Hassan,Regular,2022,N,CHM201,CSE103,CSE104,CSE109
223400077,Ibrahim Mahmud,Regular,2022,R,CSE110,ENG103,ENG107,ENG111
223400078,Ruma Karim,Regular,2022,H,MAT101,PHY101,PHY102,SOC101
223400079,Tariq Miah,Regular,2022,Y,ACT201,BUS105,CHM201,CSE103
223400080,Shahida Sheikh,Regular,2022,E,CSE104,CSE109,CSE110,ENG103
223400081,Yusuf Sarkar,Regular,2022,O,ENG107,ENG111,MAT101,PHY101
223400082,Rehana Bibi,Regular,2022,I,PHY102,SOC101,ACT201,BUS105
223400083,Mahmud Aktar,Regular,2022,U,CHM201,CSE103,CSE104,CSE109
231400001,Farida Sultana,Regular,2023,F,ACT201,BUS105,CHM201,CSE103
231400002,Rafiq Molla,Regular,2023,Z,CSE104,CSE109,CSE110,ENG103
231400003,Nasir Mondal,Regular,2023,J,ENG107,ENG111,MAT101,PHY101
231400004,Shamsul Roy,Regular,2023,W,PHY102,SOC101,ACT201,BUS105
231400005,Rokeya Das,Regular,2023,A,CHM201,CSE103,CSE104,CSE109
231400006,Aminul Saha,Regular,2023,S,CSE110,ENG103,ENG107,ENG111
231400007,Jahanara Barua,Regular,2023,T,MAT101,PHY101,PHY102,SOC101
231400008,Mizanur Nath,Regular,2023,M,ACT201,BUS105,CHM201,CSE103
231400009,Hosne Paul,Regular,2023,K,CSE104,CSE109,CSE110,ENG103
231400010,Golam Ghosh,Regular,2023,P,ENG107,ENG111,MAT101,PHY101
231400011,Nurul Sen,Regular,2023,V,PHY102,SOC101,ACT201,BUS105
231400012,Kamrun Rahman,Regular,2023,C,CHM201,CSE103,CSE104,CSE109
231400013,Shafiq Ahmed,Regular,2023,L,CSE110,ENG103,ENG107,ENG111
231400014,Dilruba Khan,Regular,2023,Q,MAT101,PHY101,PHY102,SOC101
231400015,Anwar Hossain,Regular,2023,G,ACT201,BUS105,CHM201,CSE103
231400016,Maksuda Ali,Regular,2023,X,CSE104,CSE109,CSE110,ENG103
231400017,Hafiz Islam,Regular,2023,D,ENG107,ENG111,MAT101,PHY101
231400018,Shireen Uddin,Regular,2023,N,PHY102,SOC101,ACT201,BUS105
231400019,Delwar Begum,Regular,2023,R,CHM201,CSE103,CSE104,CSE109
231400020,Rahima Khatun,Regular,2023,H,CSE110,ENG103,ENG107,ENG111
231400021,Shahed Chowdhury,Regular,2023,Y,MAT101,PHY101,PHY102,SOC101
231400022,Monira Alam,Regular,2023,E,ACT201,BUS105,CHM201,CSE103
231400023,Ruhul Hassan,Regular,2023,O,CSE104,CSE109,CSE110,ENG103
231400024,Zakir Mahmud,Regular,2023,I,ENG107,ENG111,MAT101,PHY101
231400025,Selina Karim,Regular,2023,U,PHY102,SOC101,ACT201,BUS105
231400026,Mosharraf Miah,Regular,2023,F,CHM201,CSE103,CSE104,CSE109
231400027,Taslima Sheikh,Regular,2023,Z,CSE110,ENG103,ENG107,ENG111
231400028,Karim Sarkar,Regular,2023,J,MAT101,PHY101,PHY102,SOC101
231400029,Abdul Bibi,Regular,2023,W,ACT201,BUS105,CHM201,CSE103
231400030,Rahim Aktar,Regular,2023,A,CSE104,CSE109,CSE110,ENG103
231400031,Salma Sultana,Regular,2023,S,ENG107,ENG111,MAT101,PHY101
231400032,Nusrat Molla,Regular,2023,T,PHY102,SOC101,ACT201,BUS105
231400033,Hasan Mondal,Regular,2023,M,CHM201,CSE103,CSE104,CSE109
231400034,Fatima Roy,Regular,2023,K,CSE110,ENG103,ENG107,ENG111
231400035,Mohammad Das,Regular,2023,P,MAT101,PHY101,PHY102,SOC101
231400036,Ayesha Saha,Regular,2023,V,ACT201,BUS105,CHM201,CSE103
231400037,Ahmed Barua,Regular,2023,C,CSE104,CSE109,CSE110,ENG103
231400038,Rashida Nath,Regular,2023,L,ENG107,ENG111,MAT101,PHY101
231400039,Karim Paul,Regular,2023,Q,PHY102,SOC101,ACT201,BUS105
231400040,Nasreen Ghosh,Regular,2023,G,CHM201,CSE103,CSE104,CSE109
231400041,Omar Sen,Regular,2023,X,CSE110,ENG103,ENG107,ENG111
231400042,Sultana Rahman,Regular,2023,D,MAT101,PHY101,PHY102,SOC101
231400043,Ibrahim Ahmed,Regular,2023,N,ACT201,BUS105,CHM201,CSE103
231400044,Ruma Khan,Regular,2023,R,CSE104,CSE109,CSE110,ENG103
231400045,Tariq Hossain,Regular,2023,H,ENG107,ENG111,MAT101,PHY101
231400046,Shahida Ali,Regular,2023,Y,PHY102,SOC101,ACT201,BUS105
231400047,Yusuf Islam,Regular,2023,E,CHM201,CSE103,CSE104,CSE109
231400048,Rehana Uddin,Regular,2023,O,CSE110,ENG103,ENG107,ENG111
231400049,Mahmud Begum,Regular,2023,I,MAT101,PHY101,PHY102,SOC101
231400050,Farida Khatun,Regular,2023,U,ACT201,BUS105,CHM201,CSE103
231400051,Rafiq Chowdhury,Regular,2023,F,CSE104,CSE109,CSE110,ENG103
231400052,Nasir Alam,Regular,2023,Z,ENG107,ENG111,MAT101,PHY101
231400053,Shamsul Hassan,Regular,2023,J,PHY102,SOC101,ACT201,BUS105
231400054,Rokeya Mahmud,Regular,2023,W,CHM201,CSE103,CSE104,CSE109
231400055,Aminul Karim,Regular,2023,A,CSE110,ENG103,ENG107,ENG111
231400056,Jahanara Miah,Regular,2023,S,MAT101,PHY101,PHY102,SOC101
231400057,Mizanur Sheikh,Regular,2023,T,ACT201,BUS105,CHM201,CSE103
231400058,Hosne Sarkar,Regular,2023,M,CSE104,CSE109,CSE110,ENG103
231400059,Golam Bibi,Regular,2023,K,ENG107,ENG111,MAT101,PHY101
231400060,Nurul Aktar,Regular,2023,P,PHY102,SOC101,ACT201,BUS105
231400061,Kamrun Sultana,Regular,2023,V,CHM201,CSE103,CSE104,CSE109
231400062,Shafiq Molla,Regular,2023,C,CSE110,ENG103,ENG107,ENG111
231400063,Dilruba Mondal,Regular,2023,L,MAT101,PHY101,PHY102,SOC101
231400064,Anwar Roy,Regular,2023,Q,ACT201,BUS105,CHM201,CSE103
231400065,Maksuda Das,Regular,2023,G,CSE104,CSE109,CSE110,ENG103
231400066,Hafiz Saha,Regular,2023,X,ENG107,ENG111,MAT101,PHY101
231400067,Shireen Barua,Regular,2023,D,PHY102,SOC101,ACT201,BUS105
231400068,Delwar Nath,Regular,2023,N,CHM201,CSE103,CSE104,CSE109
231400069,Rahima Paul,Regular,2023,R,CSE110,ENG103,ENG107,ENG111
231400070,Shahed Ghosh,Regular,2023,H,MAT101,PHY101,PHY102,SOC101
231400071,Monira Sen,Regular,2023,Y,ACT201,BUS105,CHM201,CSE103
231400072,Ruhul Rahman,Regular,2023,E,CSE104,CSE109,CSE110,ENG103
231400073,Zakir Ahmed,Regular,2023,O,ENG107,ENG111,MAT101,PHY101
231400074,Selina Khan,Regular,2023,I,PHY102,SOC101,ACT201,BUS105
231400075,Mosharraf Hossain,Regular,2023,U,CHM201,CSE103,CSE104,CSE109
231400076,Taslima Ali,Regular,2023,F,CSE110,ENG103,ENG107,ENG111
231400077,Karim Islam,Regular,2023,Z,MAT101,PHY101,PHY102,SOC101
231400078,Abdul Uddin,Regular,2023,J,ACT201,BUS105,CHM201,CSE103
231400079,Rahim Begum,Regular,2023,W,CSE104,CSE109,CSE110,ENG103
231400080,Salma Khatun,Regular,2023,A,ENG107,ENG111,MAT101,PHY101
231400081,Nusrat Chowdhury,Regular,2023,S,PHY102,SOC101,ACT201,BUS105
231400082,Hasan Alam,Regular,2023,T,CHM201,CSE103,CSE104,CSE109
